极麦科技市场部<!sp>投资理财顾问<!sp>6k-10k<!sp>杭州<!sp>经验不限<!sp>'理财,金融,期货,顾问,外企,旅游'<!sp>12:54<!sp>拉勾网<!sp>'晋升空间,年轻团队,奖金丰厚,超长年假'<!sp>'沟通表达能力,逻辑思维能力,思想品质'<!sp>余杭区仓前街道
储新信息科技财富部<!sp>投资理财顾问<!sp>6k-12k<!sp>杭州<!sp>经验1年以下<!sp>'理财,周末双休,顾问,投资,年终奖,理财顾问'<!sp>1天前<!sp>拉勾网<!sp>'挑战高薪,成长自己'<!sp>'服务意识,主动性,学习能力,团队协作能力,沟通表达能力,人际交往能力'<!sp>杭州 - 余杭区 - 仓前 - 文一西路利尔达科技园
博远致和市场部<!sp>投资理财顾问<!sp>6k-8k<!sp>武汉<!sp>经验不限<!sp>'理财,金融,海外,信贷,项目跟踪,理财顾问'<!sp>2018-01-04<!sp>拉勾网<!sp>'做五休二,绩效奖金'<!sp>'服务意识,主动性,学习能力,专业素质良好,常用办公软件的使用,沟通表达能力,亲和力,团队协作能力,思想品质'<!sp>武汉 - 武昌区 - 丁字桥 - 中南路中南国际城B2座23楼
尚融科技销售部门<!sp>高级理财顾问<!sp>6k-12k<!sp>深圳<!sp>经验1-3年<!sp>'理财,金融,基金,经理,顾问,助理'<!sp>2018-01-04<!sp>拉勾网<!sp>'晋升机会多,各种培训课,香港人才移,和睦氛围'<!sp>'服务意识,良好的职业背景,团队协作能力,沟通表达能力,学习能力,吃苦耐劳,思想品质,人脉资源'<!sp>深圳 - 南山区 - 科技园 - 科园路A8音乐大厦1002室
大贺传媒住银所<!sp>投资理财顾问<!sp>6k-10k<!sp>南京<!sp>经验1-3年<!sp>'理财,销售,顾问,理财顾问,移民,旅游'<!sp>2018-01-09<!sp>拉勾网<!sp>'五险一金,公司旅游,节日福利'<!sp>'沟通表达能力,服务意识,抗压能力,学习能力,应变能力,性格好,领悟能力,主动性,责任心,开拓精神'<!sp>南京 - 秦淮区 - 新街口 - 秦淮区新街口斯亚置地广场12楼（地铁新街口站7号口）
梧桐财富产品部<!sp>高级理财师/顾问<!sp>10k-20k<!sp>北京<!sp>经验1-3年<!sp>'理财,基金,银行,理财顾问,私募'<!sp>1天前<!sp>拉勾网<!sp>'六险一金,带薪年假,期权激励'<!sp>'逻辑思维能力,服务意识,专业素质良好'<!sp>北京 - 丰台区 - 广渠门 - 北京111文化产业园中科万邦大厦203室
有利网创新事业部<!sp>理财顾问（金融衍生品）<!sp>8k-12k<!sp>北京<!sp>经验1-3年<!sp>'理财,金融,销售,客户经理,顾问,理财顾问'<!sp>10:22<!sp>拉勾网<!sp>'五险一金,地铁周边,前沿产品,优质团的'<!sp>'沟通表达能力,团队协作能力,常用办公软件的使用,形象气质佳'<!sp>北京 - 海淀区 - 中关村 - 丹棱街甲1号互联网金融中心17层
合星金融销售部<!sp>投资理财顾问<!sp>5k-9k<!sp>上海<!sp>经验1-3年<!sp>'理财,金融,基金,分析员,经理,顾问'<!sp>2天前<!sp>拉勾网<!sp>'国外旅游,五险一金,员工体检,领导好'<!sp>'逻辑思维能力,沟通表达能力,专业素质良好,领导能力,设计能力,文案能力,开拓精神,服务意识,团队协作能力,思想品质,工作激情'<!sp>上海 - 静安区 - 曹家渡 - 武宁南路488号14楼
银来财富业务部<!sp>投资理财顾问<!sp>6k-12k<!sp>上海<!sp>经验不限<!sp>'理财,理财顾问,顾问,投资'<!sp>2018-01-17<!sp>拉勾网<!sp>'更大平台,更高薪资,更广发展'<!sp>''<!sp>上海 - 徐汇区 - 交通大学 - 虹桥路611号，靠近番禺路路口
证大财富财富管理部<!sp>理财投资顾问10000-20000<!sp>10k-20k<!sp>上海<!sp>经验不限<!sp>'理财,旅游,顾问,投资,融资,产业基金'<!sp>2天前<!sp>拉勾网<!sp>'五险一金,美女如云,高奖金,地铁周边'<!sp>'团队协作能力,沟通表达能力,人际交往能力,领悟能力,逻辑思维能力,服务意识,人脉资源,责任心'<!sp>上海市 - 长宁区 - 古北 - 红宝石路500号东银中心A栋28层
绅域国际投资销售部<!sp>理财策划顾问<!sp>6k-8k<!sp>广州<!sp>经验1-3年<!sp>'理财,金融,顾问,销售,投资管理,旅游'<!sp>2天前<!sp>拉勾网<!sp>'高额提成,周末双休'<!sp>'服务意识,沟通表达能力,主动性,形象气质佳,开拓精神,团队协作能力,熟悉法律法规,专业素质良好,抗压能力,责任心,工作激情,学习能力'<!sp>广州市市市 - 天河区 - 沙河 - 珠江新城花城大道85号高德置地春广场A座2806室
康宏理财市场部<!sp>环球投资理财顾问<!sp>8k-16k<!sp>广州<!sp>经验不限<!sp>'理财,金融,基金,银行,理财顾问,顾问'<!sp>2018-01-15<!sp>拉勾网<!sp>'超甲级写字楼,平台大,发展空间大'<!sp>'逻辑思维能力,服务意识,设计能力,沟通表达能力,主动性,思想品质,责任心,团队协作能力,形象气质佳,学习能力'<!sp>广州 - 天河区 - 沙河 - 兴民路222号天盈广场31楼3101室
北京中方信富投资管理咨询有限公司深圳分公司<!sp>投资理财顾问<!sp>3k-5k<!sp>深圳<!sp>经验应届毕业生<!sp>'理财,理财顾问,顾问,投资'<!sp>2018-01-17<!sp>拉勾网<!sp>'五险一金,周末双休,带薪年假,节日礼物'<!sp>'服务意识,主动性,抗压能力,性格好,团队协作能力,学习能力,责任心'<!sp>- 科苑路讯美科技广场3栋701室中方信富
德盛国际市场部<!sp>投资理财顾问<!sp>6k-10k<!sp>深圳<!sp>经验1-3年<!sp>'理财,金融,基金,理财顾问,旅游'<!sp>2017-12-28<!sp>拉勾网<!sp>'进修津贴,员工旅游,五险,员工福利'<!sp>'逻辑思维能力,服务意识,开拓精神,主动性,自我管理能力,上进心,沟通表达能力,工作激情,团队协作能力,学习能力'<!sp>深圳 - 福田区 - 石厦 - 金田路安联大厦A座603-A
平安信托平安信托财富北京分公司<!sp>理财经理/财富顾问<!sp>30K-50K<!sp>北京<!sp>经验3-5年<!sp>'银行,理财,礼品渠道,人才盘点,有前景'<!sp>2018-01-07<!sp>拉勾网<!sp>'最优秀的财富管理平台和财富管理岗位。'<!sp>'逻辑思维能力,开拓精神,服务意识,良好的职业背景'<!sp>北京 - 西城区 - 金融街 - 武定侯街8号卓著中心6层
中国太保顾问营销部<!sp>区域保险理财顾问<!sp>5K-9K<!sp>杭州<!sp>经验不限<!sp>'理财,金融,顾问,信贷,旅游'<!sp>2天前<!sp>拉勾网<!sp>'晋升空间大,薪酬提成高，公司提供老客户！'<!sp>''<!sp>杭州 - 西湖区 - 黄龙 - 杭大路15号嘉华国际商务中心
联璧科技销售部门<!sp>理财顾问（带薪培训+提成+...<!sp>4k-8k<!sp>上海<!sp>经验1年以下<!sp>'理财,金融,顾问,销售,客户代表,旅游'<!sp>2018-01-10<!sp>拉勾网<!sp>'带薪培训,福利好,绩效奖金,全勤奖'<!sp>'开拓精神,逻辑思维能力,沟通表达能力,服务意识,团队协作能力,抗压能力,性格好,领悟能力,应变能力,创新能力,学习能力'<!sp>上海 - 静安区 - 陕西北路80号七立方五楼
和耕传承营销中心<!sp>理财经理、投资顾问、理财规...<!sp>6k-12k<!sp>郑州<!sp>经验3-5年<!sp>'理财,金融,基金,银行,保险,信息安全'<!sp>1天前<!sp>拉勾网<!sp>'周九晚五,周末双休,五险一金,精英聚集'<!sp>'人脉资源,团队协作能力,服务意识,沟通表达能力,专业素质良好'<!sp>郑州 - 郑东新区 - 东风南路榆林南路互联网金融大厦
拳利资产财富中心<!sp>投资顾问/理财经理<!sp>8k-16k<!sp>上海<!sp>经验1-3年<!sp>'理财,金融,基金,顾问,私募'<!sp>2天前<!sp>拉勾网<!sp>'绩效奖金,津贴补贴,五险一金,带薪年假'<!sp>'逻辑思维能力,服务意识,开拓精神,沟通表达能力,亲和力,性格好,责任心,团队协作能力'<!sp>上海 - 徐汇区 - 田州路159号【莲花大厦901-903】
车主无忧理财部<!sp>理财顾问经理（电销）<!sp>7k-10k<!sp>广州<!sp>经验3-5年<!sp>'理财,金融,基金,经理,销售,信贷'<!sp>2018-01-19<!sp>拉勾网<!sp>'福利待遇好,奖金高,团队氛围好'<!sp>'团队协作能力,主动性,服务意识,抗压能力'<!sp>广州市市市 - 天河区 - 林和 - 广州市天河区林和东路285号天安人寿中心25楼
慧择网慧择事业部<!sp>高级客户经理/高级顾问<!sp>10k-15k<!sp>深圳<!sp>经验1-3年<!sp>'理财,销售,运营,客服,客户代表,电商'<!sp>08:58<!sp>拉勾网<!sp>'年终奖,年度旅游,免费三餐,定期体检'<!sp>'服务意识,逻辑思维能力,领导能力,良好的职业背景,创新能力,沟通表达能力,亲和力,主动性,责任心,思想品质'<!sp>深圳 - 南山区 - 深圳市南山区南海大道粤海路深圳动漫园3栋5楼
好买基金网（联想腾讯注资企业）财富管理中心<!sp>财富顾问<!sp>6k-10k<!sp>上海<!sp>经验1-3年<!sp>'理财,金融,基金,证券,私募,旅游'<!sp>2018-01-17<!sp>拉勾网<!sp>'产品丰富,风控严,培训多'<!sp>'逻辑思维能力,服务意识,工作激情,专业素质良好,沟通表达能力,形象气质佳,学习能力,思想品质,良好的职业背景'<!sp>上海 - 虹口区 - 鲁迅公园 - 欧阳路196号法兰桥创意园区10号楼602
FORMAX金融圈Formax集团<!sp>投资顾问总监（证券、外汇、...<!sp>30k-50k<!sp>深圳<!sp>经验5-10年<!sp>'理财,总监,投资银行,投资,项目跟踪,行业研究'<!sp>2018-01-11<!sp>拉勾网<!sp>'平台好,福利多,奖金高,氛围好'<!sp>'沟通表达能力,逻辑思维能力,专业素质良好,设计能力,文案能力,熟悉法律法规,钻研能力,良好的职业背景,领导能力,学习能力'<!sp>深圳市市市 - 南山区 - 科技园 - 高新南六道航盛科技大厦17楼、19楼金融圈
寰球移民咨询部<!sp>移民顾问<!sp>15k-20k<!sp>深圳<!sp>经验1-3年<!sp>'理财,金融,证券,顾问'<!sp>2天前<!sp>拉勾网<!sp>'五险一金,周末双休,出国机会,定期体检'<!sp>'专业素质良好,形象气质佳,思想品质,领导能力,沟通表达能力,创新能力,团队协作能力,抗压能力,服务意识'<!sp>深圳 - 福田区 - 皇岗 - 福华三路17号卓越世纪中心一号楼5301—5302单元
szzhiwangCDG<!sp>腾讯理财通VIP客服专员/理...<!sp>8k-15k<!sp>深圳<!sp>经验1-3年<!sp>'理财,文化娱乐,资深,金融,销售,客服'<!sp>2017-12-28<!sp>拉勾网<!sp>'五险一金,互联网,办公环境好,班车'<!sp>'抗压能力,逻辑思维能力,思想品质,学习能力,团队协作能力,主动性,熟悉法律法规'<!sp>工作地址
秉象科技投资部<!sp>投资顾问<!sp>8k-16k<!sp>杭州<!sp>经验不限<!sp>'理财,金融,海外,信贷'<!sp>09:55<!sp>拉勾网<!sp>'员工宿舍,带薪休假,补贴,国内外旅游'<!sp>'逻辑思维能力,服务意识,开拓精神,沟通表达能力,良好的职业背景,领导能力,团队协作能力,职业操守'<!sp>杭州 - 上城区 - 南星 - 南星街道凤凰中心5楼
万盈财富高净值团队<!sp>财富顾问<!sp>25k-50k<!sp>深圳<!sp>经验1-3年<!sp>'理财,基金,银行,投资,理财顾问,私募'<!sp>1天前<!sp>拉勾网<!sp>'国资背景,固定工资高,提成优厚,稳健合规'<!sp>'团队协作能力,沟通表达能力,人际交往能力,服务意识,思想品质,工作激情'<!sp>深圳 - 福田区 - 皇岗 - 金田路4036号荣超大厦10F
深圳妈妈资本财富管理部<!sp>财富管理顾问<!sp>8k-16k<!sp>深圳<!sp>经验1-3年<!sp>'理财,金融,顾问'<!sp>1天前<!sp>拉勾网<!sp>'月绩效奖金,季度绩效奖,平台大'<!sp>'沟通表达能力,开拓精神,服务意识,吃苦耐劳,责任心,上进心,学习能力,形象气质佳'<!sp>深圳 - 南山区 - 南油 - 滨海大道3012号三诺大厦15楼
链家地产直销事业部<!sp>房地产经纪人-置业顾问<!sp>8k-16k<!sp>上海<!sp>经验不限<!sp>'人力资源,理财,房产服务,保险,企业,安全'<!sp>1天前<!sp>拉勾网<!sp>'环境好,福利好,氛围好'<!sp>'学习能力,上进心,思想品质'<!sp>上海 - 普陀区 - 曹杨 - 曹杨路535号汇融大厦1805室
麦子金服<!sp>财富管理高级顾问<!sp>10k-20k<!sp>上海<!sp>经验5-10年<!sp>'理财,AR,顾问,资产管理'<!sp>1天前<!sp>拉勾网<!sp>'五险一金,餐饮补助,绩效奖金,定期体检等'<!sp>'设计能力,常用办公软件的使用'<!sp>上海 - 浦东新区 - 陆家嘴 - 由由大厦
青石证券市场部<!sp>在线投资顾问<!sp>4k-8k<!sp>深圳<!sp>经验不限<!sp>'理财,金融,基金,电话,在线,顾问'<!sp>2天前<!sp>拉勾网<!sp>'券商潜力股,风口项目,团队年轻,氛围好'<!sp>'良好的职业背景,团队协作能力,开拓精神,领悟能力,性格好,人际交往能力,抗压能力,责任心'<!sp>深圳 - 南山区 - - 软件产业基地，新海宜——易思博软件大厦2701
众禄基金客户运营部<!sp>金融顾问<!sp>4k-8k<!sp>深圳<!sp>经验不限<!sp>'理财,金融,顾问,信贷,医疗健康,旅游'<!sp>16:47<!sp>拉勾网<!sp>'高额提成,优厚福利,高底薪,股权激励'<!sp>'逻辑思维能力,服务意识,沟通表达能力,抗压能力,学习能力,思想品质'<!sp>深圳 - 罗湖区 - 笋岗 - 梨园路HALO广场4楼10-13室
佛山巨投市场部<!sp>投资顾问<!sp>2k-3k<!sp>佛山<!sp>经验不限<!sp>'理财,金融,顾问,移民'<!sp>2天前<!sp>拉勾网<!sp>'朝九晚五,周末双休,提成,住宿'<!sp>'开拓精神,逻辑思维能力,服务意识,沟通表达能力,抗压能力,责任心,团队协作能力'<!sp>佛山市市市 - 南海区 - 桂城 - 佛山市南海区桂城街道桂澜北路28号南海万达广场A栋43楼4310室
随手科技随手财富-销售中心<!sp>VIP投资顾问经理<!sp>10k-15k<!sp>深圳<!sp>经验1-3年<!sp>'理财,金融,海外,销售'<!sp>2天前<!sp>拉勾网<!sp>'发展空间大,福利好,平台稳定'<!sp>'服务意识,主动性,团队协作能力,思想品质,工作激情,沟通表达能力'<!sp>深圳 - 南山区 - 科技园 - 科技园金蝶软件园
首证投顾投研部<!sp>投资顾问<!sp>6k-8k<!sp>北京<!sp>经验1-3年<!sp>'理财,证券,项目管理,部门主管,投研报告,行业研究'<!sp>09:34<!sp>拉勾网<!sp>'五险,带薪年假,节日福利,全勤奖'<!sp>'文案能力,逻辑思维能力,专业素质良好,服务意识,团队协作能力,抗压能力'<!sp>北京 - 丰台区 - 大红门 - 榴乡路88号石榴中心2号楼18层
万盈财富高净值团队<!sp>资深财富顾问<!sp>50k-100k<!sp>深圳<!sp>经验3-5年<!sp>'理财,基金,银行,融资,基金管理,私募'<!sp>1天前<!sp>拉勾网<!sp>'国资背景,固定工资高,提成优厚,稳健合规'<!sp>'开拓精神,熟悉法律法规,良好的职业背景,主动性,服务意识'<!sp>深圳 - 福田区 - 皇岗 - 金田路4036号荣超大厦10F
盈盈理财坤盛<!sp>投资顾问<!sp>10k-20k<!sp>杭州<!sp>经验1-3年<!sp>'理财,银行,投资,理财顾问,基金管理,私募'<!sp>2017-12-25<!sp>拉勾网<!sp>'发展空间大,老板好,美女多,薪资福利好'<!sp>'服务意识,逻辑思维能力'<!sp>杭州 - 下城区 - 东新路 - 杭州市下城区白石巷318号人力资源产业楼11F
大连中楚嘉华商品经纪有限公司武汉分公司销售部<!sp>投资顾问<!sp>5k-10k<!sp>武汉<!sp>经验不限<!sp>'理财,金融,销售,顾问,旅游'<!sp>2018-01-12<!sp>拉勾网<!sp>'带薪休假,A级办公室,出国旅游,提供住宿'<!sp>'沟通表达能力,服务意识,领悟能力'<!sp>武汉 - 武昌区 - 中北路 - 楚河汉街国际总部b座37楼
大汉无疆销售部<!sp>投资顾问<!sp>4K-8K<!sp>武汉<!sp>经验不限<!sp>'理财,顾问,销售'<!sp>2018-01-17<!sp>拉勾网<!sp>'月入过万'<!sp>'领悟能力,沟通表达能力'<!sp>武汉 - 洪山区 - 光谷 - 光谷国际广场B座1301
好买基金网（联想腾讯注资企业）财富管理中心<!sp>资深投资顾问<!sp>10k-20k<!sp>上海<!sp>经验3-5年<!sp>'理财,金融,基金,银行,证券,私募'<!sp>2018-01-17<!sp>拉勾网<!sp>'产品丰富,风控严,资产配置,培训多'<!sp>'逻辑思维能力,服务意识,开拓精神,人脉资源,团队协作能力,沟通表达能力,专业素质良好,抗压能力,思想品质'<!sp>上海 - 虹口区 - 鲁迅公园 - 欧阳路196号法兰桥创意园区10号楼602
投哪儿大股东运营部<!sp>投资顾问<!sp>4k-8k<!sp>广州<!sp>经验不限<!sp>'理财,金融,银行,证券,顾问,信贷'<!sp>2天前<!sp>拉勾网<!sp>'股权众筹,P2P,金融理财'<!sp>'服务意识,逻辑思维能力,专业素质良好,主动性,学习能力,工作激情,团队协作能力,沟通表达能力,人际交往能力'<!sp>广州 - 天河区 - 珠江新城 - 津滨腾越大厦北塔1808
奇点金服销售部<!sp>投资顾问<!sp>10k-20k<!sp>北京<!sp>经验不限<!sp>'理财,金融,基金,证券,投资,融资'<!sp>2018-01-19<!sp>拉勾网<!sp>'企业理财,对公业务,创投圈,TMT'<!sp>'领悟能力,逻辑思维能力,沟通表达能力,服务意识,良好的职业背景,专业素质良好,人脉资源,团队协作能力,责任心,学习能力,主动性,上进心'<!sp>北京 - 朝阳区 - 大望路 - 光华路4号东方梅地亚中心A座1209室
诚壹财富资本市场部<!sp>高级投资顾问<!sp>25k-50k<!sp>北京<!sp>经验1-3年<!sp>'理财,金融,基金,投资顾问,项目管理,私募'<!sp>2018-01-02<!sp>拉勾网<!sp>'上升空间大,领导nice,大平台'<!sp>'逻辑思维能力,性格好,创新能力,领导能力,团队协作能力,沟通表达能力'<!sp>北京 - 朝阳区 - 学院路 - 惠新西街甲2号住总地产大厦704室
私银国际营销中心<!sp>财务顾问<!sp>6k-12k<!sp>郑州<!sp>经验5-10年<!sp>'理财,金融,银行,顾问,销售,客户代表'<!sp>1天前<!sp>拉勾网<!sp>'五险一金,作五休二,私人咖啡,创业公司'<!sp>'人脉资源,团队协作能力,服务意识,沟通表达能力,专业素质良好'<!sp>郑州 - 郑东新区 - 东风南路康宁街互联网金融大厦6楼
宸豪运营部<!sp>投资顾问<!sp>3k-6k<!sp>杭州<!sp>经验不限<!sp>'银行,理财,顾问,投资'<!sp>2018-01-17<!sp>拉勾网<!sp>'五险一金,奖金丰厚,旅游,体检'<!sp>'服务意识,沟通表达能力,人脉资源'<!sp>杭州 - 拱墅区 - 运河 - 杭行路666号万达广场C座1601室
纽狐科技信息有限公司市场部<!sp>客户顾问<!sp>8k-10k<!sp>广州<!sp>经验不限<!sp>'理财,金融,顾问,销售,实习生,旅游'<!sp>2天前<!sp>拉勾网<!sp>'周末双休,全勤奖,专业培训,年终奖'<!sp>'沟通表达能力,抗压能力,责任心,开拓精神'<!sp>广州 - 花都区 - 新华 - 广州市花都区广州市花都区迎宾大道163高晟广场806
品今市场部<!sp>投资顾问<!sp>8K-15K<!sp>北京<!sp>经验1-3年<!sp>'理财,金融,资产管理'<!sp>2018-01-19<!sp>拉勾网<!sp>'公司气氛好,领导nice,扁平管理'<!sp>'沟通表达能力,开拓精神,逻辑思维能力,学习能力,团队协作能力,形象气质佳,性格好,服务意识,文案能力'<!sp>北京 - 朝阳区 - 朝外 - 建工动力港3号楼
海岳文化市场部<!sp>投资顾问<!sp>4k-8k<!sp>深圳<!sp>经验不限<!sp>'理财,金融,证券,顾问,销售,客户代表'<!sp>1天前<!sp>拉勾网<!sp>'弹性工作,补贴多多,奖励多'<!sp>'服务意识,主动性,沟通表达能力,团队协作能力,领导能力,抗压能力,应变能力'<!sp>深圳 - 南山区 - 南头 - 深南大道12069号海岸时代东2918
九霄投资营销中心<!sp>高端投资顾问<!sp>10k-20k<!sp>杭州<!sp>经验不限<!sp>'理财,房产服务,金融,银行,顾问,旅游'<!sp>2018-01-18<!sp>拉勾网<!sp>'带薪年假,五险一金,绩效奖金,节日福利'<!sp>'服务意识,良好的职业背景,沟通表达能力,责任心,团队协作能力'<!sp>杭州 - 拱墅区 - 小河 - 绿地运河商务中心7号楼708室
金惠家市场部<!sp>金融产品顾问<!sp>6k-8k<!sp>成都<!sp>经验1-3年<!sp>'理财,金融,银行,顾问,信贷'<!sp>2018-01-18<!sp>拉勾网<!sp>'环境氛围佳,领导好相处,五险一金'<!sp>'服务意识,责任心,团队协作能力,创新能力,沟通表达能力,形象气质佳,性格好'<!sp>成都 - 金牛区 - 蜀西路42号（成都各地区就近分配）
奇点金服销售部<!sp>投资顾问<!sp>10k-20k<!sp>深圳<!sp>经验不限<!sp>'理财,金融,基金,证券,投资,融资'<!sp>2018-01-19<!sp>拉勾网<!sp>'融资,投资,创投圈'<!sp>'领悟能力,逻辑思维能力,沟通表达能力,服务意识,良好的职业背景,专业素质良好,人脉资源,团队协作能力,责任心,学习能力,主动性,上进心'<!sp>深圳市市市 - 南山区 - 科技园 - 南山区
颂德企业管理营销部<!sp>投资顾问<!sp>8k-15k<!sp>上海<!sp>经验不限<!sp>'股票,理财,金融,经纪人,顾问,旅游'<!sp>2天前<!sp>拉勾网<!sp>'晋升空间大,薪资高,上班气氛活,美女如云'<!sp>'沟通表达能力,团队协作能力,应变能力,性格好,领悟能力,主动性,责任心,学习能力,时尚'<!sp>工作地址
国信深南中路营业部财富中心<!sp>投资顾问<!sp>10k-15k<!sp>深圳<!sp>经验不限<!sp>'理财,金融,基金,证券,顾问,私募'<!sp>2天前<!sp>拉勾网<!sp>'专业,前景好'<!sp>'逻辑思维能力,团队协作能力,设计能力,服务意识,领悟能力,熟悉法律法规,专业素质良好,抗压能力,沟通表达能力'<!sp>深圳 - 福田区 - 上步 - 深南中路1099号平安银行大厦20楼
上海四裕市场部<!sp>投资顾问<!sp>6k-12k<!sp>上海<!sp>经验1年以下<!sp>'理财,金融,销售'<!sp>2天前<!sp>拉勾网<!sp>'晋升空间大,地铁周边,季度旅游,员工宿舍'<!sp>'责任心,学习能力,沟通表达能力,服务意识,吃苦耐劳'<!sp>上海 - 浦东新区 - 金桥 - 上海浦东新区新金桥路201号现代通讯大厦
财鲸投顾部<!sp>投资顾问<!sp>8k-10k<!sp>北京<!sp>经验1-3年<!sp>'理财,金融,基金,顾问,私募'<!sp>2018-01-08<!sp>拉勾网<!sp>'金融大牛,股票期权'<!sp>'逻辑思维能力,服务意识,沟通表达能力,团队协作能力,良好的职业背景,人际交往能力,抗压能力,工作激情,创新能力,责任心,领导能力'<!sp>北京 - 朝阳区 - 三元桥 - 三元桥时间国际
善林财富管理部<!sp>销售经理/投资顾问/客户经理<!sp>6k-8k<!sp>上海<!sp>经验不限<!sp>'理财,金融,主管,顾问,销售,旅游'<!sp>2018-01-04<!sp>拉勾网<!sp>'做五修二,带薪年假,定期旅游,挑战高薪'<!sp>'逻辑思维能力,服务意识,开拓精神,沟通表达能力,领悟能力,团队协作能力,人际交往能力,思想品质,人脉资源,责任心'<!sp>万源路与闵虹路交叉口西100米城开中心3号楼7楼
私募牛管家销售部<!sp>私募基金顾问<!sp>8k-16k<!sp>深圳<!sp>经验1-3年<!sp>'理财,房产服务,金融,基金,销售,私募'<!sp>2017-12-26<!sp>拉勾网<!sp>'细分行业,完善培训,高质量客户,签约率高'<!sp>'服务意识,团队协作能力,沟通表达能力,人际交往能力,学习能力,应变能力,性格好'<!sp>深圳 - 福田区 - 皇岗 - 金中环商务大厦A2212
天使茶馆销售管理部<!sp>投资顾问（股权投资方向）<!sp>5k-8k<!sp>北京<!sp>经验1-3年<!sp>'理财,金融,证券,顾问,投资,私募'<!sp>2天前<!sp>拉勾网<!sp>'五险一金,通讯补贴,餐补,员工旅游'<!sp>'开拓精神,团队协作能力,熟悉法律法规,执行能力,领导能力,抗压能力,服务意识,性格好,上进心,沟通表达能力,吃苦耐劳'<!sp>北京 - 海淀区 - 中关村 - 海淀大街1号中关村梦想实验室七层
国丞财富商务部<!sp>私人投资顾问<!sp>8k-15k<!sp>上海<!sp>经验1-3年<!sp>'理财,金融,基金,私募'<!sp>2018-01-02<!sp>拉勾网<!sp>'高提成,晋升机制'<!sp>'服务意识,熟悉法律法规,团队协作能力,专业素质良好,沟通表达能力,亲和力'<!sp>上海 - 黄浦区 - 延安东路550号海洋大厦2楼
景泉财富财富部<!sp>资深投资顾问<!sp>10k-18k<!sp>深圳<!sp>经验3-5年<!sp>'理财,金融,基金,银行,证券,投资者关系'<!sp>2018-01-08<!sp>拉勾网<!sp>'优质项目,领导好,培训全面,发展空间大'<!sp>'逻辑思维能力,服务意识,自我管理能力,团队协作能力'<!sp>深圳 - 福田区 - 皇岗 - 福田区金田路3088号中洲大厦26楼
中孚财富业务支持中心<!sp>影视投资顾问+应届生优先<!sp>8k-9k<!sp>北京<!sp>经验不限<!sp>'理财,金融,基金,证券,顾问'<!sp>2018-01-17<!sp>拉勾网<!sp>'高底薪,五险一金,带薪年假,福利多'<!sp>'领导能力,专业素质良好,逻辑思维能力,沟通表达能力,亲和力,开拓精神,学习能力,工作激情,主动性,责任心'<!sp>北京市朝阳区东三环中路一号渣打大厦东区10层
奇点金服销售部<!sp>投资顾问<!sp>10k-20k<!sp>上海<!sp>经验不限<!sp>'理财,金融,基金,证券,投资,融资'<!sp>2018-01-19<!sp>拉勾网<!sp>'企业理财,对公业务,机构业务'<!sp>'领悟能力,逻辑思维能力,沟通表达能力,服务意识,良好的职业背景,专业素质良好,人脉资源,团队协作能力,责任心,学习能力,主动性,上进心'<!sp>上海 - 徐汇区 - 徐家汇 - 徐汇区
