8868交易平台商务部<!sp>商务总监<!sp>10k-15k<!sp>广州<!sp>经验3-5年<!sp>'游戏,端游,商务拓展,页游,渠道'<!sp>14:16<!sp>拉勾网<!sp>'弹性工作时'<!sp>'沟通表达能力,人脉资源,团队协作能力,专业素质良好,形象气质佳,领导能力,能出差'<!sp>广州 - 天河区 - 棠下 - 建中路66号佳都商务大厦东塔201
睿观云海商务部<!sp>商务总监<!sp>8k-15k<!sp>武汉<!sp>经验3-5年<!sp>'总监,地推,商务,市场,商务拓展,BD'<!sp>2018-01-17<!sp>拉勾网<!sp>'福利待遇好'<!sp>'良好的职业背景,创新能力,团队协作能力,沟通表达能力,常用办公软件的使用,抗压能力'<!sp>武汉 - 武昌区 - 中北路 - 水果湖街道汉街环球国际中心3号楼
Mobisummer商务部<!sp>海外商务总监<!sp>30k-50k<!sp>广州<!sp>经验3-5年<!sp>'广告营销,总监,商务,商务拓展,海外,渠道'<!sp>10:52<!sp>拉勾网<!sp>'移动互联网,国际化,绩效给力,氛围和谐'<!sp>'沟通表达能力,开拓精神,团队协作能力,钻研能力,英语基础,逻辑思维能力,抗压能力'<!sp>广州 - 天河区 - 广园路科华街251号乐天创意园A3栋8楼8019-8023
地平线机器人<!sp>新零售商务总监<!sp>15k-30k<!sp>北京<!sp>经验不限<!sp>'总监,销售,项目管理,零售'<!sp>14:09<!sp>拉勾网<!sp>'福利好,待遇佳,发展前景广阔'<!sp>'沟通表达能力,团队协作能力,执行能力,服务意识,领导能力,学习能力,抗压能力,能出差'<!sp>北京 - 海淀区 - 中关村 - 北京市海淀区中关村大街1号海龙大厦3层
飞鱼科技飞鱼科技<!sp>商务总监<!sp>25k-45k<!sp>深圳<!sp>经验5-10年<!sp>'总监,商务拓展,渠道'<!sp>2018-01-16<!sp>拉勾网<!sp>'上市游戏公司,发展空间大,团队氛围好'<!sp>'团队协作能力,逻辑思维能力,主动性,创新能力,人脉资源,领导能力,沟通表达能力,英语基础,抗压能力,思想品质'<!sp>深圳 - 南山区 - 深圳市南山区科兴科学园B3单元
大圣live任玩游戏<!sp>渠道商务总监<!sp>15k-20k<!sp>广州<!sp>经验不限<!sp>'媒体,游戏,运营,渠道,手游,商务拓展'<!sp>09:52<!sp>拉勾网<!sp>'团队氛围好,牛人领导,发展空间大'<!sp>'逻辑思维能力,团队协作能力,沟通表达能力,人脉资源,领悟能力,抗压能力,专业素质良好,责任心'<!sp>广州 - 越秀区 - 东风 - 东风东路761号丽丰中心
晟邦设计咨询晟邦运营中心<!sp>商务总监<!sp>10k-20k<!sp>深圳<!sp>经验1-3年<!sp>'总监,数字营销,策划'<!sp>2018-01-16<!sp>拉勾网<!sp>'扁平化管理,创意工作'<!sp>'形象气质佳,沟通表达能力,亲和力,设计能力,团队协作能力'<!sp>深圳 - 福田区 - 保税区 - 保税区市花路花样年福年广场B6栋545
智影市场营销部<!sp>商务总监助理<!sp>4k-6k<!sp>北京<!sp>经验1-3年<!sp>'总助,文秘,文员,助理'<!sp>08:55<!sp>拉勾网<!sp>'发展迅猛,平台广阔,权威产品,福利丰厚'<!sp>'逻辑思维能力,沟通表达能力,熟悉法律法规,常用办公软件的使用,思想品质,团队协作能力'<!sp>北京 - 朝阳区 - 建国门 - 光华路SOHO一期1单元1602室
Austen市场部<!sp>商务总监<!sp>1K-2K<!sp>上海<!sp>经验不限<!sp>'商务拓展'<!sp>2018-01-14<!sp>拉勾网<!sp>'有一定的市场拓展能力'<!sp>''<!sp>上海 - 松江区 - 松江新城 - 泰晤士小镇1013号
推客文化销售<!sp>商务总监<!sp>12k-20k<!sp>北京<!sp>经验1-3年<!sp>'媒体,总监,商务拓展'<!sp>14:01<!sp>拉勾网<!sp>'高薪,可包住'<!sp>'学习能力,逻辑思维能力,抗压能力,公关能力'<!sp>北京 - 丰台区 - 北大地 - 花乡街道
